店舗,機種名,End_Digit,稼働日数,集計数,平均差枚数,平均回転数,勝率
ラッキープラザ弥富,L リングにかけろ1 V,7.0,42,42,-173.88095238095238,304.42857142857144,0.09523809523809523
ラッキープラザ弥富,L リングにかけろ1 V,8.0,42,42,-42.095238095238095,379.2142857142857,0.21428571428571427
ラッキープラザ弥富,L リングにかけろ1 V,9.0,41,41,-191.6829268292683,595.170731707317,0.17073170731707318
ラッキープラザ弥富,L 仮面ライダー 7RIDERS,0.0,37,37,64.89189189189189,631.9459459459459,0.2972972972972973
ラッキープラザ弥富,L 仮面ライダー 7RIDERS,1.0,46,46,-185.2608695652174,914.6521739130435,0.17391304347826086
ラッキープラザ弥富,L 仮面ライダー 7RIDERS,2.0,38,38,24.13157894736842,628.421052631579,0.2631578947368421
ラッキープラザ弥富,L 仮面ライダー 7RIDERS,3.0,38,38,-171.60526315789474,614.7631578947369,0.23684210526315788
ラッキープラザ弥富,L 仮面ライダー 7RIDERS,4.0,38,38,-27.42105263157895,436.1842105263158,0.15789473684210525
ラッキープラザ弥富,L 仮面ライダー 7RIDERS,5.0,38,38,-324.92105263157896,815.0,0.13157894736842105
ラッキープラザ弥富,L 仮面ライダー 7RIDERS,6.0,38,38,-217.57894736842104,813.921052631579,0.15789473684210525
ラッキープラザ弥富,L 仮面ライダー 7RIDERS,7.0,38,38,-30.789473684210527,438.4736842105263,0.21052631578947367
ラッキープラザ弥富,L 仮面ライダー 7RIDERS,8.0,38,38,25.68421052631579,576.9473684210526,0.21052631578947367
ラッキープラザ弥富,L 仮面ライダー 7RIDERS,9.0,37,37,-277.2972972972973,916.6756756756756,0.13513513513513514
ラッキープラザ弥富,L 仮面ライダー電王,0.0,8,8,370.875,1069.625,0.25
ラッキープラザ弥富,L 仮面ライダー電王,1.0,10,10,-98.4,969.6,0.2
ラッキープラザ弥富,L 仮面ライダー電王,2.0,7,7,-321.2857142857143,849.4285714285714,0.14285714285714285
ラッキープラザ弥富,L 仮面ライダー電王,3.0,7,7,1645.4285714285713,966.8571428571429,0.5714285714285714
ラッキープラザ弥富,L 仮面ライダー電王,4.0,7,7,-500.0,911.8571428571429,0.42857142857142855
ラッキープラザ弥富,L 仮面ライダー電王,5.0,7,7,677.7142857142857,921.4285714285714,0.2857142857142857
ラッキープラザ弥富,L 仮面ライダー電王,6.0,7,7,-1317.2857142857142,1455.0,0.0
ラッキープラザ弥富,L 仮面ライダー電王,7.0,8,8,-40.25,829.125,0.375
ラッキープラザ弥富,L 仮面ライダー電王,8.0,8,8,-578.5,896.5,0.25
ラッキープラザ弥富,L 仮面ライダー電王,9.0,8,8,-20.125,1263.125,0.375
ラッキープラザ弥富,L 新・必殺仕置人 回胴 CRASH SPEC,0.0,14,28,260.7857142857143,217.14285714285714,0.14285714285714285
ラッキープラザ弥富,L 新・必殺仕置人 回胴 CRASH SPEC,1.0,19,38,-167.28947368421052,490.07894736842104,0.13157894736842105
ラッキープラザ弥富,L 新・必殺仕置人 回胴 CRASH SPEC,2.0,16,32,-203.375,675.75,0.25
ラッキープラザ弥富,L 新・必殺仕置人 回胴 CRASH SPEC,3.0,16,32,-136.8125,339.34375,0.0625
ラッキープラザ弥富,L 新・必殺仕置人 回胴 CRASH SPEC,4.0,16,32,157.28125,390.78125,0.1875
ラッキープラザ弥富,L 新・必殺仕置人 回胴 CRASH SPEC,5.0,16,32,-385.46875,518.28125,0.03125
ラッキープラザ弥富,L 新・必殺仕置人 回胴 CRASH SPEC,6.0,16,32,-129.78125,256.40625,0.125
ラッキープラザ弥富,L 新・必殺仕置人 回胴 CRASH SPEC,7.0,15,30,-49.8,220.9,0.13333333333333333
ラッキープラザ弥富,L 新・必殺仕置人 回胴 CRASH SPEC,8.0,15,30,-64.26666666666667,329.1,0.13333333333333333
ラッキープラザ弥富,L 新・必殺仕置人 回胴 CRASH SPEC,9.0,14,28,132.14285714285714,424.07142857142856,0.39285714285714285
ラッキープラザ弥富,L 東京喰種,0.0,43,189,-531.8465608465608,2724.6931216931216,0.31216931216931215
ラッキープラザ弥富,L 東京喰種,1.0,52,223,306.82959641255604,3657.1928251121076,0.47533632286995514
ラッキープラザ弥富,L 東京喰種,2.0,44,189,-106.39153439153439,2803.7566137566137,0.37566137566137564
ラッキープラザ弥富,L 東京喰種,3.0,45,191,-325.869109947644,2830.109947643979,0.3717277486910995
ラッキープラザ弥富,L 東京喰種,4.0,45,191,-572.6282722513089,2968.0104712041884,0.31413612565445026
ラッキープラザ弥富,L 東京喰種,5.0,45,191,-557.1780104712042,3045.219895287958,0.3089005235602094
ラッキープラザ弥富,L 東京喰種,6.0,45,193,-168.8082901554404,2611.5077720207255,0.3626943005181347
ラッキープラザ弥富,L 東京喰種,7.0,45,196,-317.8520408163265,2703.954081632653,0.34183673469387754
ラッキープラザ弥富,L 東京喰種,8.0,45,198,-164.42929292929293,3067.5757575757575,0.3434343434343434
ラッキープラザ弥富,L 東京喰種,9.0,43,187,9.352941176470589,3769.812834224599,0.41711229946524064
ラッキープラザ弥富,L 無職転生 〜異世界行ったら本気だす〜,0.0,12,16,66.0,3054.0,0.5625
ラッキープラザ弥富,L 無職転生 〜異世界行ったら本気だす〜,1.0,15,21,228.28571428571428,3750.3333333333335,0.38095238095238093
ラッキープラザ弥富,L 無職転生 〜異世界行ったら本気だす〜,2.0,13,19,-628.3684210526316,2945.3684210526317,0.3157894736842105
ラッキープラザ弥富,L 無職転生 〜異世界行ったら本気だす〜,3.0,13,19,-417.63157894736844,2247.157894736842,0.2631578947368421
ラッキープラザ弥富,L 無職転生 〜異世界行ったら本気だす〜,4.0,13,19,531.2631578947369,2828.842105263158,0.5263157894736842
ラッキープラザ弥富,L 無職転生 〜異世界行ったら本気だす〜,5.0,13,19,-246.26315789473685,2356.6315789473683,0.3157894736842105
ラッキープラザ弥富,L 無職転生 〜異世界行ったら本気だす〜,6.0,13,19,7.052631578947368,2348.9473684210525,0.2631578947368421
ラッキープラザ弥富,L 無職転生 〜異世界行ったら本気だす〜,7.0,13,19,840.578947368421,2322.5263157894738,0.47368421052631576
ラッキープラザ弥富,L 無職転生 〜異世界行ったら本気だす〜,8.0,13,19,1004.1578947368421,2804.0526315789475,0.42105263157894735
ラッキープラザ弥富,L 無職転生 〜異世界行ったら本気だす〜,9.0,12,18,-816.3333333333334,2870.8333333333335,0.2777777777777778
ラッキープラザ弥富,L 犬夜叉2,0.0,43,43,-32.76744186046512,937.8139534883721,0.20930232558139536
ラッキープラザ弥富,L 犬夜叉2,1.0,54,54,-225.33333333333334,1296.9259259259259,0.2962962962962963
ラッキープラザ弥富,L 犬夜叉2,2.0,45,45,-18.977777777777778,1040.9555555555555,0.2
ラッキープラザ弥富,L 犬夜叉2,3.0,45,45,-361.75555555555553,1171.4666666666667,0.06666666666666667
ラッキープラザ弥富,L 犬夜叉2,4.0,45,45,-522.6222222222223,1178.911111111111,0.13333333333333333
ラッキープラザ弥富,L 犬夜叉2,5.0,45,45,292.26666666666665,969.9555555555555,0.24444444444444444
ラッキープラザ弥富,L 犬夜叉2,6.0,45,45,-3.3777777777777778,1012.4888888888889,0.26666666666666666
ラッキープラザ弥富,L 犬夜叉2,7.0,45,45,-170.48888888888888,709.9111111111112,0.26666666666666666
ラッキープラザ弥富,L 犬夜叉2,8.0,45,45,-99.11111111111111,962.4222222222222,0.28888888888888886
ラッキープラザ弥富,L 犬夜叉2,9.0,43,43,-173.8139534883721,1280.4883720930231,0.2558139534883721
ラッキープラザ弥富,L 絶対衝激IV,0.0,17,17,-674.9411764705883,1088.0,0.11764705882352941
ラッキープラザ弥富,L 絶対衝激IV,1.0,20,20,-85.0,1518.15,0.2
ラッキープラザ弥富,L 絶対衝激IV,2.0,17,17,698.2941176470588,1273.9411764705883,0.29411764705882354
ラッキープラザ弥富,L 絶対衝激IV,3.0,17,17,-278.94117647058823,829.5882352941177,0.17647058823529413
ラッキープラザ弥富,L 絶対衝激IV,4.0,18,18,-898.7777777777778,1221.7222222222222,0.1111111111111111
ラッキープラザ弥富,L 絶対衝激IV,5.0,18,18,-180.77777777777777,1160.5555555555557,0.2777777777777778
ラッキープラザ弥富,L 絶対衝激IV,6.0,18,18,-297.0,1111.9444444444443,0.16666666666666666
ラッキープラザ弥富,L 絶対衝激IV,7.0,18,18,281.5,1462.611111111111,0.3333333333333333
ラッキープラザ弥富,L 絶対衝激IV,8.0,18,18,-564.8333333333334,1432.0,0.2222222222222222
ラッキープラザ弥富,L 絶対衝激IV,9.0,17,17,-351.1764705882353,1384.8823529411766,0.17647058823529413
ラッキープラザ弥富,LBパチスロ ヱヴァンゲリヲン 〜約束の扉〜,0.0,29,29,-210.86206896551724,2786.448275862069,0.3103448275862069
ラッキープラザ弥富,LBパチスロ ヱヴァンゲリヲン 〜約束の扉〜,1.0,35,35,-409.34285714285716,2886.057142857143,0.22857142857142856
ラッキープラザ弥富,LBパチスロ ヱヴァンゲリヲン 〜約束の扉〜,2.0,29,29,-228.0,2385.689655172414,0.3448275862068966
ラッキープラザ弥富,LBパチスロ ヱヴァンゲリヲン 〜約束の扉〜,3.0,29,29,-436.3103448275862,2202.137931034483,0.1724137931034483
ラッキープラザ弥富,LBパチスロ ヱヴァンゲリヲン 〜約束の扉〜,4.0,29,29,-345.41379310344826,2767.0689655172414,0.3793103448275862
ラッキープラザ弥富,LBパチスロ ヱヴァンゲリヲン 〜約束の扉〜,5.0,29,29,-293.48275862068965,2509.551724137931,0.3793103448275862
ラッキープラザ弥富,LBパチスロ ヱヴァンゲリヲン 〜約束の扉〜,6.0,29,29,-432.6896551724138,2319.5862068965516,0.27586206896551724
ラッキープラザ弥富,LBパチスロ ヱヴァンゲリヲン 〜約束の扉〜,7.0,29,29,-276.86206896551727,2085.9655172413795,0.3448275862068966
ラッキープラザ弥富,LBパチスロ ヱヴァンゲリヲン 〜約束の扉〜,8.0,30,30,-145.3,2597.0666666666666,0.3
ラッキープラザ弥富,LBパチスロ ヱヴァンゲリヲン 〜約束の扉〜,9.0,29,29,-194.93103448275863,2986.2758620689656,0.3793103448275862
ラッキープラザ弥富,Lうしおととら白面決戦VH,0.0,19,23,188.3913043478261,586.3478260869565,0.2608695652173913
ラッキープラザ弥富,Lうしおととら白面決戦VH,1.0,24,29,-373.37931034482756,1109.9310344827586,0.1724137931034483
ラッキープラザ弥富,Lうしおととら白面決戦VH,2.0,18,23,-97.1304347826087,689.3478260869565,0.13043478260869565
ラッキープラザ弥富,Lうしおととら白面決戦VH,3.0,18,23,-303.39130434782606,790.304347826087,0.17391304347826086
ラッキープラザ弥富,Lうしおととら白面決戦VH,4.0,18,22,83.31818181818181,791.4090909090909,0.22727272727272727
ラッキープラザ弥富,Lうしおととら白面決戦VH,5.0,18,22,32.68181818181818,606.7272727272727,0.22727272727272727
ラッキープラザ弥富,Lうしおととら白面決戦VH,6.0,18,22,152.72727272727272,827.7727272727273,0.18181818181818182
ラッキープラザ弥富,Lうしおととら白面決戦VH,7.0,18,22,-225.1818181818182,807.0909090909091,0.2727272727272727
ラッキープラザ弥富,Lうしおととら白面決戦VH,8.0,18,22,-156.1818181818182,511.22727272727275,0.13636363636363635
ラッキープラザ弥富,Lうしおととら白面決戦VH,9.0,19,23,-384.7826086956522,671.1304347826087,0.13043478260869565
ラッキープラザ弥富,Lゴジラ,0.0,16,22,52.77272727272727,984.6363636363636,0.13636363636363635
ラッキープラザ弥富,Lゴジラ,1.0,19,27,-496.14814814814815,1129.8148148148148,0.14814814814814814
ラッキープラザ弥富,Lゴジラ,2.0,16,23,-542.695652173913,913.6521739130435,0.0
ラッキープラザ弥富,Lゴジラ,3.0,16,23,268.0,968.6521739130435,0.2608695652173913
ラッキープラザ弥富,Lゴジラ,4.0,16,23,70.0,722.0869565217391,0.08695652173913043
ラッキープラザ弥富,Lゴジラ,5.0,16,23,412.7391304347826,1187.5217391304348,0.2608695652173913
ラッキープラザ弥富,Lゴジラ,6.0,16,23,-526.0434782608696,1003.3913043478261,0.08695652173913043
ラッキープラザ弥富,Lゴジラ,7.0,17,23,124.08695652173913,839.0,0.30434782608695654
ラッキープラザ弥富,Lゴジラ,8.0,17,23,266.1304347826087,597.9565217391304,0.21739130434782608
ラッキープラザ弥富,Lゴジラ,9.0,16,21,473.1904761904762,1400.6666666666667,0.42857142857142855
ラッキープラザ弥富,Lゴブリンスレイヤー,0.0,41,107,116.54205607476635,348.86915887850466,0.1588785046728972
ラッキープラザ弥富,Lゴブリンスレイヤー,1.0,52,136,106.18382352941177,520.0661764705883,0.17647058823529413
ラッキープラザ弥富,Lゴブリンスレイヤー,2.0,42,112,-107.97321428571429,455.23214285714283,0.10714285714285714
ラッキープラザ弥富,Lゴブリンスレイヤー,3.0,42,112,111.11607142857143,448.48214285714283,0.20535714285714285
ラッキープラザ弥富,Lゴブリンスレイヤー,4.0,42,112,-92.20535714285714,429.5625,0.125
ラッキープラザ弥富,Lゴブリンスレイヤー,5.0,42,112,100.21428571428571,421.54464285714283,0.1875
ラッキープラザ弥富,Lゴブリンスレイヤー,6.0,42,112,20.392857142857142,430.3125,0.13392857142857142
ラッキープラザ弥富,Lゴブリンスレイヤー,7.0,42,110,70.7090909090909,282.2818181818182,0.1
ラッキープラザ弥富,Lゴブリンスレイヤー,8.0,42,110,-121.14545454545454,364.2181818181818,0.05454545454545454
ラッキープラザ弥富,Lゴブリンスレイヤー,9.0,41,107,5.308411214953271,457.23364485981307,0.1588785046728972
ラッキープラザ弥富,Lストライクウィッチーズ2,0.0,13,13,-341.7692307692308,975.3846153846154,0.07692307692307693
ラッキープラザ弥富,Lストライクウィッチーズ2,1.0,16,16,658.3125,1227.8125,0.3125
ラッキープラザ弥富,Lストライクウィッチーズ2,2.0,14,14,-164.21428571428572,1464.142857142857,0.2857142857142857
ラッキープラザ弥富,Lストライクウィッチーズ2,3.0,14,14,-387.42857142857144,1220.5,0.21428571428571427
ラッキープラザ弥富,Lストライクウィッチーズ2,4.0,14,14,-11.214285714285714,1063.142857142857,0.21428571428571427
ラッキープラザ弥富,Lストライクウィッチーズ2,5.0,14,14,13.5,1423.4285714285713,0.35714285714285715
ラッキープラザ弥富,Lストライクウィッチーズ2,6.0,14,14,-185.5,1343.857142857143,0.2857142857142857
ラッキープラザ弥富,Lストライクウィッチーズ2,7.0,15,15,302.8666666666667,858.1333333333333,0.26666666666666666
ラッキープラザ弥富,Lストライクウィッチーズ2,8.0,14,14,368.57142857142856,1564.0,0.5
ラッキープラザ弥富,Lストライクウィッチーズ2,9.0,13,13,919.6153846153846,1636.4615384615386,0.5384615384615384
ラッキープラザ弥富,Lバキ 強くなりたくば喰らえ!!!,0.0,37,37,-37.513513513513516,355.72972972972974,0.13513513513513514
ラッキープラザ弥富,Lバキ 強くなりたくば喰らえ!!!,1.0,46,46,-194.82608695652175,433.5,0.10869565217391304
ラッキープラザ弥富,Lバキ 強くなりたくば喰らえ!!!,2.0,38,38,66.28947368421052,409.07894736842104,0.18421052631578946
ラッキープラザ弥富,Lバキ 強くなりたくば喰らえ!!!,3.0,38,38,-54.05263157894737,253.55263157894737,0.15789473684210525
ラッキープラザ弥富,Lバキ 強くなりたくば喰らえ!!!,4.0,38,38,-215.3684210526316,615.2894736842105,0.21052631578947367
ラッキープラザ弥富,Lバキ 強くなりたくば喰らえ!!!,5.0,38,38,310.39473684210526,431.7894736842105,0.18421052631578946
ラッキープラザ弥富,Lバキ 強くなりたくば喰らえ!!!,6.0,38,38,-327.6842105263158,469.0263157894737,0.07894736842105263
ラッキープラザ弥富,Lバキ 強くなりたくば喰らえ!!!,7.0,38,38,-70.60526315789474,326.8421052631579,0.13157894736842105
ラッキープラザ弥富,Lバキ 強くなりたくば喰らえ!!!,8.0,38,38,-343.1578947368421,507.7368421052632,0.05263157894736842
ラッキープラザ弥富,Lバキ 強くなりたくば喰らえ!!!,9.0,37,37,-238.05405405405406,487.13513513513516,0.10810810810810811
ラッキープラザ弥富,Lバンドリ!,0.0,20,40,-23.75,1010.3,0.3
ラッキープラザ弥富,Lバンドリ!,1.0,26,52,-117.3076923076923,1032.3653846153845,0.23076923076923078
ラッキープラザ弥富,Lバンドリ!,2.0,22,44,141.13636363636363,1141.1363636363637,0.29545454545454547
ラッキープラザ弥富,Lバンドリ!,3.0,22,44,-321.27272727272725,938.9318181818181,0.25
ラッキープラザ弥富,Lバンドリ!,4.0,22,44,-181.47727272727272,931.3636363636364,0.20454545454545456
ラッキープラザ弥富,Lバンドリ!,5.0,22,44,-476.40909090909093,1086.340909090909,0.18181818181818182
ラッキープラザ弥富,Lバンドリ!,6.0,22,44,-116.18181818181819,979.9318181818181,0.3181818181818182
ラッキープラザ弥富,Lバンドリ!,7.0,22,44,-345.97727272727275,1046.1136363636363,0.1590909090909091
ラッキープラザ弥富,Lバンドリ!,8.0,21,42,-615.6190476190476,1193.6190476190477,0.16666666666666666
ラッキープラザ弥富,Lバンドリ!,9.0,20,40,-56.3,1378.125,0.275
ラッキープラザ弥富,Lパチスロ ありふれた職業で世界最強,0.0,43,51,-581.9215686274509,2020.0,0.23529411764705882
ラッキープラザ弥富,Lパチスロ ありふれた職業で世界最強,1.0,52,61,13.770491803278688,2466.5409836065573,0.3442622950819672
ラッキープラザ弥富,Lパチスロ ありふれた職業で世界最強,2.0,44,53,-34.60377358490566,1931.0377358490566,0.37735849056603776
ラッキープラザ弥富,Lパチスロ ありふれた職業で世界最強,3.0,45,54,-446.8333333333333,2090.6481481481483,0.24074074074074073
ラッキープラザ弥富,Lパチスロ ありふれた職業で世界最強,4.0,45,54,-120.0925925925926,1918.7407407407406,0.2777777777777778
ラッキープラザ弥富,Lパチスロ ありふれた職業で世界最強,5.0,45,54,-125.0,2400.9814814814813,0.3333333333333333
ラッキープラザ弥富,Lパチスロ ありふれた職業で世界最強,6.0,45,54,415.24074074074076,2056.962962962963,0.37037037037037035
ラッキープラザ弥富,Lパチスロ ありふれた職業で世界最強,7.0,45,54,167.74074074074073,1910.148148148148,0.37037037037037035
ラッキープラザ弥富,Lパチスロ ありふれた職業で世界最強,8.0,45,54,421.8333333333333,2028.4444444444443,0.2962962962962963
ラッキープラザ弥富,Lパチスロ ありふれた職業で世界最強,9.0,43,51,-471.7450980392157,2588.4901960784314,0.2549019607843137
ラッキープラザ弥富,Lパチスロ シン・エヴァンゲリオン,0.0,33,33,107.84848484848484,1016.4848484848485,0.36363636363636365
ラッキープラザ弥富,Lパチスロ シン・エヴァンゲリオン,1.0,42,42,-401.35714285714283,1586.4285714285713,0.21428571428571427
ラッキープラザ弥富,Lパチスロ シン・エヴァンゲリオン,2.0,35,35,-56.857142857142854,1515.5428571428572,0.34285714285714286
ラッキープラザ弥富,Lパチスロ シン・エヴァンゲリオン,3.0,35,35,-357.0,1512.8285714285714,0.17142857142857143
ラッキープラザ弥富,Lパチスロ シン・エヴァンゲリオン,4.0,35,35,332.45714285714286,1410.0,0.4
ラッキープラザ弥富,Lパチスロ シン・エヴァンゲリオン,5.0,34,34,-387.2352941176471,1460.4117647058824,0.20588235294117646
ラッキープラザ弥富,Lパチスロ シン・エヴァンゲリオン,6.0,34,34,-148.08823529411765,1396.5588235294117,0.20588235294117646
ラッキープラザ弥富,Lパチスロ シン・エヴァンゲリオン,7.0,34,34,-197.35294117647058,1429.5294117647059,0.3235294117647059
ラッキープラザ弥富,Lパチスロ シン・エヴァンゲリオン,8.0,34,34,306.70588235294116,1141.0294117647059,0.23529411764705882
ラッキープラザ弥富,Lパチスロ シン・エヴァンゲリオン,9.0,33,33,112.66666666666667,1488.1818181818182,0.3939393939393939
ラッキープラザ弥富,Lパチスロ ダンベル何キロ持てる?,0.0,17,31,239.80645161290323,1417.6774193548388,0.45161290322580644
ラッキープラザ弥富,Lパチスロ ダンベル何キロ持てる?,1.0,20,36,-186.41666666666666,1648.9444444444443,0.3888888888888889
ラッキープラザ弥富,Lパチスロ ダンベル何キロ持てる?,2.0,17,31,-505.0,1583.3225806451612,0.25806451612903225
ラッキープラザ弥富,Lパチスロ ダンベル何キロ持てる?,3.0,17,31,-131.19354838709677,997.7096774193549,0.22580645161290322
ラッキープラザ弥富,Lパチスロ ダンベル何キロ持てる?,4.0,18,32,37.4375,1057.15625,0.28125
ラッキープラザ弥富,Lパチスロ ダンベル何キロ持てる?,5.0,18,32,-135.3125,1426.96875,0.25
ラッキープラザ弥富,Lパチスロ ダンベル何キロ持てる?,6.0,18,32,-38.3125,1114.78125,0.28125
ラッキープラザ弥富,Lパチスロ ダンベル何キロ持てる?,7.0,18,32,-267.71875,1162.25,0.1875
ラッキープラザ弥富,Lパチスロ ダンベル何キロ持てる?,8.0,18,32,-76.09375,1340.09375,0.34375
ラッキープラザ弥富,Lパチスロ ダンベル何キロ持てる?,9.0,17,29,-57.10344827586207,1485.103448275862,0.20689655172413793
ラッキープラザ弥富,Lパチスロ マクロスフロンティア4,0.0,49,97,-13.082474226804123,565.5257731958762,0.13402061855670103
ラッキープラザ弥富,Lパチスロ マクロスフロンティア4,1.0,61,124,9.516129032258064,659.3790322580645,0.20161290322580644
ラッキープラザ弥富,Lパチスロ マクロスフロンティア4,2.0,51,103,65.88349514563107,552.3592233009708,0.17475728155339806
ラッキープラザ弥富,Lパチスロ マクロスフロンティア4,3.0,51,103,87.76699029126213,403.15533980582524,0.17475728155339806
ラッキープラザ弥富,Lパチスロ マクロスフロンティア4,4.0,51,101,-22.376237623762375,371.41584158415844,0.07920792079207921
ラッキープラザ弥富,Lパチスロ マクロスフロンティア4,5.0,51,101,35.76237623762376,565.0297029702971,0.13861386138613863
ラッキープラザ弥富,Lパチスロ マクロスフロンティア4,6.0,51,101,-6.267326732673268,439.33663366336634,0.1485148514851485
ラッキープラザ弥富,Lパチスロ マクロスフロンティア4,7.0,51,101,202.9108910891089,350.63366336633663,0.15841584158415842
ラッキープラザ弥富,Lパチスロ マクロスフロンティア4,8.0,51,101,-112.51485148514851,463.9207920792079,0.12871287128712872
ラッキープラザ弥富,Lパチスロ マクロスフロンティア4,9.0,49,97,-94.03092783505154,859.1752577319587,0.21649484536082475
ラッキープラザ弥富,Lパチスロ 機動戦士ガンダムSEED,0.0,27,69,177.91304347826087,836.6521739130435,0.2753623188405797
ラッキープラザ弥富,Lパチスロ 機動戦士ガンダムSEED,1.0,33,83,-24.120481927710845,1052.9156626506024,0.24096385542168675
ラッキープラザ弥富,Lパチスロ 機動戦士ガンダムSEED,2.0,26,67,40.149253731343286,709.6119402985074,0.22388059701492538
ラッキープラザ弥富,Lパチスロ 機動戦士ガンダムSEED,3.0,26,67,-340.1044776119403,872.6567164179105,0.1044776119402985
ラッキープラザ弥富,Lパチスロ 機動戦士ガンダムSEED,4.0,26,67,-69.34328358208955,843.3134328358209,0.19402985074626866
ラッキープラザ弥富,Lパチスロ 機動戦士ガンダムSEED,5.0,26,67,-201.77611940298507,853.1492537313433,0.22388059701492538
ラッキープラザ弥富,Lパチスロ 機動戦士ガンダムSEED,6.0,26,67,-148.16417910447763,822.044776119403,0.14925373134328357
ラッキープラザ弥富,Lパチスロ 機動戦士ガンダムSEED,7.0,27,69,52.69565217391305,740.8695652173913,0.14492753623188406
ラッキープラザ弥富,Lパチスロ 機動戦士ガンダムSEED,8.0,27,69,-176.47826086956522,800.6086956521739,0.14492753623188406
ラッキープラザ弥富,Lパチスロ 機動戦士ガンダムSEED,9.0,27,69,-268.40579710144925,1098.6521739130435,0.2463768115942029
ラッキープラザ弥富,Lパチスロ 炎炎ノ消防隊,0.0,48,144,-86.61111111111111,979.75,0.2916666666666667
ラッキープラザ弥富,Lパチスロ 炎炎ノ消防隊,1.0,60,180,22.855555555555554,1437.1888888888889,0.29444444444444445
ラッキープラザ弥富,Lパチスロ 炎炎ノ消防隊,2.0,49,147,-76.02721088435374,1115.9115646258504,0.272108843537415
ラッキープラザ弥富,Lパチスロ 炎炎ノ消防隊,3.0,49,147,-1.3197278911564625,1147.5238095238096,0.29931972789115646
ラッキープラザ弥富,Lパチスロ 炎炎ノ消防隊,4.0,49,147,-58.64625850340136,942.8639455782313,0.29931972789115646
ラッキープラザ弥富,Lパチスロ 炎炎ノ消防隊,5.0,49,147,-166.00680272108843,1008.6054421768707,0.24489795918367346
ラッキープラザ弥富,Lパチスロ 炎炎ノ消防隊,6.0,49,147,114.87074829931973,1123.700680272109,0.29931972789115646
ラッキープラザ弥富,Lパチスロ 炎炎ノ消防隊,7.0,49,147,-105.4625850340136,928.4965986394558,0.25170068027210885
ラッキープラザ弥富,Lパチスロ 炎炎ノ消防隊,8.0,49,147,-7.557823129251701,960.952380952381,0.25170068027210885
ラッキープラザ弥富,Lパチスロ 炎炎ノ消防隊,9.0,47,141,-43.13475177304964,1459.6950354609928,0.3191489361702128
ラッキープラザ弥富,Lパチスロ 炎炎ノ消防隊2,0.0,8,24,-505.3333333333333,3292.4166666666665,0.375
ラッキープラザ弥富,Lパチスロ 炎炎ノ消防隊2,1.0,9,27,44.18518518518518,4596.666666666667,0.4444444444444444
ラッキープラザ弥富,Lパチスロ 炎炎ノ消防隊2,2.0,9,27,-23.48148148148148,3699.814814814815,0.2962962962962963
ラッキープラザ弥富,Lパチスロ 炎炎ノ消防隊2,3.0,9,27,-377.22222222222223,3296.740740740741,0.2962962962962963
ラッキープラザ弥富,Lパチスロ 炎炎ノ消防隊2,4.0,9,27,-830.2962962962963,3807.5555555555557,0.2222222222222222
ラッキープラザ弥富,Lパチスロ 炎炎ノ消防隊2,5.0,9,27,-294.4074074074074,4128.555555555556,0.4444444444444444
ラッキープラザ弥富,Lパチスロ 炎炎ノ消防隊2,6.0,9,27,-825.1481481481482,3688.4444444444443,0.2222222222222222
ラッキープラザ弥富,Lパチスロ 炎炎ノ消防隊2,7.0,9,27,-949.3703703703703,3434.5185185185187,0.2962962962962963
ラッキープラザ弥富,Lパチスロ 炎炎ノ消防隊2,8.0,9,27,-401.8888888888889,3623.222222222222,0.3333333333333333
ラッキープラザ弥富,Lパチスロ 炎炎ノ消防隊2,9.0,8,24,-945.375,3801.5416666666665,0.25
ラッキープラザ弥富,Lパチスロ 革命機ヴァルヴレイヴ2,0.0,17,116,127.85344827586206,2431.75,0.41379310344827586
ラッキープラザ弥富,Lパチスロ 革命機ヴァルヴレイヴ2,1.0,20,136,-427.0514705882353,3727.044117647059,0.27205882352941174
ラッキープラザ弥富,Lパチスロ 革命機ヴァルヴレイヴ2,2.0,17,116,234.30172413793105,2425.9741379310344,0.3275862068965517
ラッキープラザ弥富,Lパチスロ 革命機ヴァルヴレイヴ2,3.0,17,116,323.5603448275862,2237.5258620689656,0.3448275862068966
ラッキープラザ弥富,Lパチスロ 革命機ヴァルヴレイヴ2,4.0,18,122,47.08196721311475,2394.4836065573772,0.3442622950819672
ラッキープラザ弥富,Lパチスロ 革命機ヴァルヴレイヴ2,5.0,18,122,27.69672131147541,2713.9590163934427,0.3524590163934426
ラッキープラザ弥富,Lパチスロ 革命機ヴァルヴレイヴ2,6.0,18,122,-121.47540983606558,2449.188524590164,0.36065573770491804
ラッキープラザ弥富,Lパチスロ 革命機ヴァルヴレイヴ2,7.0,18,122,-546.9344262295082,2696.1393442622953,0.2459016393442623
ラッキープラザ弥富,Lパチスロ 革命機ヴァルヴレイヴ2,8.0,18,122,222.172131147541,2794.344262295082,0.319672131147541
ラッキープラザ弥富,Lパチスロ 革命機ヴァルヴレイヴ2,9.0,17,114,270.3157894736842,4181.69298245614,0.34210526315789475
ラッキープラザ弥富,Lパチスロガールズ&パンツァー 最終章,0.0,49,49,-94.59183673469387,429.7551020408163,0.3673469387755102
ラッキープラザ弥富,Lパチスロガールズ&パンツァー 最終章,1.0,61,63,99.22222222222223,718.3174603174604,0.30158730158730157
