店舗,機種名,Weekday,稼働日数,集計数,平均差枚数,平均回転数,勝率
プレイランドキャッスル記念橋南,スーパービンゴネオクラシック,金曜日,5,5,99.8,471.6,0.4
プレイランドキャッスル記念橋南,チバリヨ2,土曜日,33,51,-406.3333333333333,1137.9019607843138,0.19607843137254902
プレイランドキャッスル記念橋南,チバリヨ2,日曜日,34,55,-514.709090909091,1334.5636363636363,0.2909090909090909
プレイランドキャッスル記念橋南,チバリヨ2,月曜日,34,55,-92.7090909090909,689.2181818181818,0.18181818181818182
プレイランドキャッスル記念橋南,チバリヨ2,木曜日,34,53,-347.62264150943395,459.8301886792453,0.07547169811320754
プレイランドキャッスル記念橋南,チバリヨ2,水曜日,34,55,-619.6363636363636,908.4363636363636,0.09090909090909091
プレイランドキャッスル記念橋南,チバリヨ2,火曜日,33,53,-85.24528301886792,608.8490566037735,0.18867924528301888
プレイランドキャッスル記念橋南,チバリヨ2,金曜日,33,51,-443.52941176470586,675.2745098039215,0.13725490196078433
プレイランドキャッスル記念橋南,ドラゴンハナハナ〜閃光〜-30,土曜日,10,80,-127.2375,2674.6375,0.35
プレイランドキャッスル記念橋南,ドラゴンハナハナ〜閃光〜-30,日曜日,10,80,20.075,2645.1875,0.3625
プレイランドキャッスル記念橋南,ドラゴンハナハナ〜閃光〜-30,月曜日,10,80,-110.925,1477.1125,0.3125
プレイランドキャッスル記念橋南,ドラゴンハナハナ〜閃光〜-30,木曜日,9,72,-101.54166666666667,1528.361111111111,0.2777777777777778
プレイランドキャッスル記念橋南,ドラゴンハナハナ〜閃光〜-30,水曜日,9,72,-64.61111111111111,1918.3194444444443,0.3472222222222222
プレイランドキャッスル記念橋南,ドラゴンハナハナ〜閃光〜-30,火曜日,10,80,-121.8,1625.125,0.3
プレイランドキャッスル記念橋南,ドラゴンハナハナ〜閃光〜-30,金曜日,10,80,-120.5625,1540.7625,0.25
プレイランドキャッスル記念橋南,ニューキングハナハナV-30,土曜日,25,365,-206.6931506849315,2837.931506849315,0.29041095890410956
プレイランドキャッスル記念橋南,ニューキングハナハナV-30,日曜日,25,365,-235.84931506849315,3146.0,0.3232876712328767
プレイランドキャッスル記念橋南,ニューキングハナハナV-30,月曜日,25,370,-56.883783783783784,2304.3486486486486,0.32432432432432434
プレイランドキャッスル記念橋南,ニューキングハナハナV-30,木曜日,25,365,-136.06027397260274,2113.2986301369865,0.28493150684931506
プレイランドキャッスル記念橋南,ニューキングハナハナV-30,水曜日,25,365,-108.0,2389.1342465753423,0.3013698630136986
プレイランドキャッスル記念橋南,ニューキングハナハナV-30,火曜日,25,370,-77.54594594594595,2202.7081081081083,0.3108108108108108
プレイランドキャッスル記念橋南,ニューキングハナハナV-30,金曜日,25,365,-94.0,2163.504109589041,0.33972602739726027
プレイランドキャッスル記念橋南,ニューゲッターマウス,土曜日,65,86,-141.5581395348837,2260.8255813953488,0.2558139534883721
プレイランドキャッスル記念橋南,ニューゲッターマウス,日曜日,66,87,-156.5977011494253,1873.2758620689656,0.26436781609195403
プレイランドキャッスル記念橋南,ニューゲッターマウス,月曜日,65,86,-80.02325581395348,1238.6046511627908,0.313953488372093
プレイランドキャッスル記念橋南,ニューゲッターマウス,木曜日,64,85,-63.92941176470588,842.3411764705883,0.3058823529411765
プレイランドキャッスル記念橋南,ニューゲッターマウス,水曜日,65,87,31.597701149425287,1557.5172413793102,0.3218390804597701
プレイランドキャッスル記念橋南,ニューゲッターマウス,火曜日,64,85,31.305882352941175,1202.035294117647,0.36470588235294116
プレイランドキャッスル記念橋南,ニューゲッターマウス,金曜日,65,86,-21.27906976744186,1237.3372093023256,0.37209302325581395
プレイランドキャッスル記念橋南,ニューパルサーSP4 with 太鼓の達人,土曜日,39,44,106.29545454545455,2107.7045454545455,0.5
プレイランドキャッスル記念橋南,ニューパルサーSP4 with 太鼓の達人,日曜日,40,45,-156.9111111111111,2144.6222222222223,0.37777777777777777
プレイランドキャッスル記念橋南,ニューパルサーSP4 with 太鼓の達人,月曜日,39,44,-164.4090909090909,1102.5227272727273,0.25
プレイランドキャッスル記念橋南,ニューパルサーSP4 with 太鼓の達人,木曜日,38,41,-95.3170731707317,1118.9268292682927,0.24390243902439024
プレイランドキャッスル記念橋南,ニューパルサーSP4 with 太鼓の達人,水曜日,40,45,-115.37777777777778,1077.0444444444445,0.3111111111111111
プレイランドキャッスル記念橋南,ニューパルサーSP4 with 太鼓の達人,火曜日,39,44,-27.363636363636363,1081.659090909091,0.3181818181818182
プレイランドキャッスル記念橋南,ニューパルサーSP4 with 太鼓の達人,金曜日,39,44,-148.0,1127.8181818181818,0.29545454545454547
プレイランドキャッスル記念橋南,ニューパルサーSPIII,土曜日,54,54,-187.64814814814815,1636.111111111111,0.3333333333333333
プレイランドキャッスル記念橋南,ニューパルサーSPIII,日曜日,55,55,-222.4181818181818,1416.7454545454545,0.3090909090909091
プレイランドキャッスル記念橋南,ニューパルサーSPIII,月曜日,54,54,-48.25925925925926,1229.5,0.35185185185185186
プレイランドキャッスル記念橋南,ニューパルサーSPIII,木曜日,55,55,-88.01818181818182,1168.709090909091,0.2545454545454545
プレイランドキャッスル記念橋南,ニューパルサーSPIII,水曜日,55,55,-141.3090909090909,1214.5272727272727,0.3090909090909091
プレイランドキャッスル記念橋南,ニューパルサーSPIII,火曜日,54,54,-52.98148148148148,1280.3703703703704,0.37037037037037035
プレイランドキャッスル記念橋南,ニューパルサーSPIII,金曜日,54,54,-148.96296296296296,1669.2592592592594,0.3148148148148148
プレイランドキャッスル記念橋南,ネオアイムジャグラーEX,土曜日,40,80,-176.925,3071.7625,0.3
プレイランドキャッスル記念橋南,ネオアイムジャグラーEX,日曜日,40,80,67.9,2760.7625,0.4
プレイランドキャッスル記念橋南,ネオアイムジャグラーEX,月曜日,40,80,40.85,2171.5875,0.3625
プレイランドキャッスル記念橋南,ネオアイムジャグラーEX,木曜日,40,80,26.2625,1779.8125,0.2875
プレイランドキャッスル記念橋南,ネオアイムジャグラーEX,水曜日,40,80,-70.3875,2013.2875,0.3
プレイランドキャッスル記念橋南,ネオアイムジャグラーEX,火曜日,40,80,-178.875,2150.15,0.2875
プレイランドキャッスル記念橋南,ネオアイムジャグラーEX,金曜日,40,80,14.6,2411.7,0.3875
プレイランドキャッスル記念橋南,ハッピージャグラーV III,土曜日,82,364,-105.56593406593407,2415.0274725274726,0.3269230769230769
プレイランドキャッスル記念橋南,ハッピージャグラーV III,日曜日,83,371,-129.09973045822102,2348.1347708894878,0.31805929919137466
プレイランドキャッスル記念橋南,ハッピージャグラーV III,月曜日,82,364,-48.49175824175824,1558.2747252747254,0.3021978021978022
プレイランドキャッスル記念橋南,ハッピージャグラーV III,木曜日,82,365,-28.293150684931508,1229.5945205479452,0.28493150684931506
プレイランドキャッスル記念橋南,ハッピージャグラーV III,水曜日,82,365,-44.58082191780822,1739.495890410959,0.3561643835616438
プレイランドキャッスル記念橋南,ハッピージャグラーV III,火曜日,81,359,-61.949860724233986,1573.7799442896935,0.34818941504178275
プレイランドキャッスル記念橋南,ハッピージャグラーV III,金曜日,82,365,-57.11780821917808,1822.186301369863,0.3452054794520548
プレイランドキャッスル記念橋南,ハナハナホウオウ~天翔~-30,土曜日,57,319,-37.18495297805643,2473.12539184953,0.3730407523510972
プレイランドキャッスル記念橋南,ハナハナホウオウ~天翔~-30,日曜日,58,326,-202.29754601226995,2196.788343558282,0.29754601226993865
プレイランドキャッスル記念橋南,ハナハナホウオウ~天翔~-30,月曜日,57,321,-128.5981308411215,1897.816199376947,0.2834890965732087
プレイランドキャッスル記念橋南,ハナハナホウオウ~天翔~-30,木曜日,57,319,-84.37617554858934,1477.9968652037617,0.29153605015673983
プレイランドキャッスル記念橋南,ハナハナホウオウ~天翔~-30,水曜日,57,317,-74.48580441640378,1912.1041009463722,0.3249211356466877
プレイランドキャッスル記念橋南,ハナハナホウオウ~天翔~-30,火曜日,56,310,-102.90322580645162,1892.9,0.2870967741935484
プレイランドキャッスル記念橋南,ハナハナホウオウ~天翔~-30,金曜日,57,319,-79.44827586206897,1619.194357366771,0.2852664576802508
プレイランドキャッスル記念橋南,バーサスリヴァイズ,土曜日,82,328,50.609756097560975,3793.756097560976,0.4176829268292683
プレイランドキャッスル記念橋南,バーサスリヴァイズ,日曜日,83,332,45.88855421686747,3752.2078313253014,0.3855421686746988
プレイランドキャッスル記念橋南,バーサスリヴァイズ,月曜日,82,328,75.0701219512195,2186.1646341463415,0.39939024390243905
プレイランドキャッスル記念橋南,バーサスリヴァイズ,木曜日,82,328,12.442073170731707,1809.6951219512196,0.375
プレイランドキャッスル記念橋南,バーサスリヴァイズ,水曜日,82,328,75.58841463414635,2135.2134146341464,0.3719512195121951
プレイランドキャッスル記念橋南,バーサスリヴァイズ,火曜日,81,324,54.910493827160494,1932.3703703703704,0.3487654320987654
プレイランドキャッスル記念橋南,バーサスリヴァイズ,金曜日,82,328,20.164634146341463,2067.5884146341464,0.4024390243902439
プレイランドキャッスル記念橋南,パチスロ かぐや様は告らせたい,土曜日,82,317,-264.58990536277605,3049.640378548896,0.2744479495268139
プレイランドキャッスル記念橋南,パチスロ かぐや様は告らせたい,日曜日,83,323,-132.13931888544892,3077.6470588235293,0.3157894736842105
プレイランドキャッスル記念橋南,パチスロ かぐや様は告らせたい,月曜日,82,319,-57.206896551724135,1774.2539184952977,0.2445141065830721
プレイランドキャッスル記念橋南,パチスロ かぐや様は告らせたい,木曜日,82,317,-132.7223974763407,1280.0157728706624,0.19558359621451105
プレイランドキャッスル記念橋南,パチスロ かぐや様は告らせたい,水曜日,82,320,-264.659375,1584.309375,0.2125
プレイランドキャッスル記念橋南,パチスロ かぐや様は告らせたい,火曜日,81,313,-247.08945686900958,1653.2683706070288,0.21405750798722045
プレイランドキャッスル記念橋南,パチスロ かぐや様は告らせたい,金曜日,82,317,-143.9652996845426,1674.8895899053628,0.2744479495268139
プレイランドキャッスル記念橋南,パチスロ からくりサーカス,土曜日,82,395,-137.85822784810128,2274.121518987342,0.30886075949367087
プレイランドキャッスル記念橋南,パチスロ からくりサーカス,日曜日,83,400,-92.125,2348.55,0.375
プレイランドキャッスル記念橋南,パチスロ からくりサーカス,月曜日,82,394,-279.0304568527919,1144.1345177664975,0.24111675126903553
プレイランドキャッスル記念橋南,パチスロ からくりサーカス,木曜日,82,401,-131.51122194513715,979.5037406483791,0.23690773067331672
プレイランドキャッスル記念橋南,パチスロ からくりサーカス,水曜日,82,400,-187.9325,1115.5425,0.2825
プレイランドキャッスル記念橋南,パチスロ からくりサーカス,火曜日,81,389,-209.2107969151671,1108.5244215938303,0.2467866323907455
プレイランドキャッスル記念橋南,パチスロ からくりサーカス,金曜日,82,395,-63.65063291139241,1094.5924050632912,0.2582278481012658
プレイランドキャッスル記念橋南,パチスロ アクエリオン ALL STARS,土曜日,17,17,-208.2941176470588,1018.0,0.29411764705882354
プレイランドキャッスル記念橋南,パチスロ アクエリオン ALL STARS,日曜日,17,17,-530.4705882352941,1226.4117647058824,0.23529411764705882
プレイランドキャッスル記念橋南,パチスロ アクエリオン ALL STARS,月曜日,16,16,498.625,444.3125,0.3125
プレイランドキャッスル記念橋南,パチスロ アクエリオン ALL STARS,木曜日,17,17,233.23529411764707,311.4117647058824,0.23529411764705882
プレイランドキャッスル記念橋南,パチスロ アクエリオン ALL STARS,水曜日,17,17,-63.88235294117647,827.7058823529412,0.11764705882352941
プレイランドキャッスル記念橋南,パチスロ アクエリオン ALL STARS,火曜日,16,16,152.4375,382.5,0.3125
プレイランドキャッスル記念橋南,パチスロ アクエリオン ALL STARS,金曜日,17,17,36.529411764705884,611.7058823529412,0.23529411764705882
プレイランドキャッスル記念橋南,パチスロ ガメラ2,土曜日,67,87,318.88505747126436,3405.4597701149423,0.5632183908045977
プレイランドキャッスル記念橋南,パチスロ ガメラ2,日曜日,68,89,286.30337078651684,3149.4269662921347,0.4606741573033708
プレイランドキャッスル記念橋南,パチスロ ガメラ2,月曜日,67,87,-80.11494252873563,1677.4942528735633,0.367816091954023
プレイランドキャッスル記念橋南,パチスロ ガメラ2,木曜日,67,87,55.52873563218391,1351.7011494252874,0.42528735632183906
プレイランドキャッスル記念橋南,パチスロ ガメラ2,水曜日,67,88,190.72727272727272,1540.3522727272727,0.375
プレイランドキャッスル記念橋南,パチスロ ガメラ2,火曜日,65,85,-256.5882352941176,1462.3294117647058,0.3176470588235294
プレイランドキャッスル記念橋南,パチスロ ガメラ2,金曜日,67,87,42.758620689655174,1524.896551724138,0.47126436781609193
プレイランドキャッスル記念橋南,パチスロ コードギアス 反逆のルルーシュ3 C.C.&Kallen ver.,土曜日,49,57,-78.9298245614035,2272.438596491228,0.3684210526315789
プレイランドキャッスル記念橋南,パチスロ コードギアス 反逆のルルーシュ3 C.C.&Kallen ver.,日曜日,49,57,-3.754385964912281,2318.754385964912,0.45614035087719296
プレイランドキャッスル記念橋南,パチスロ コードギアス 反逆のルルーシュ3 C.C.&Kallen ver.,月曜日,48,56,-63.089285714285715,1115.607142857143,0.35714285714285715
プレイランドキャッスル記念橋南,パチスロ コードギアス 反逆のルルーシュ3 C.C.&Kallen ver.,木曜日,49,55,-55.74545454545454,695.5272727272727,0.21818181818181817
プレイランドキャッスル記念橋南,パチスロ コードギアス 反逆のルルーシュ3 C.C.&Kallen ver.,水曜日,48,56,-84.01785714285714,872.0357142857143,0.21428571428571427
プレイランドキャッスル記念橋南,パチスロ コードギアス 反逆のルルーシュ3 C.C.&Kallen ver.,火曜日,47,55,-47.2,924.4727272727273,0.2545454545454545
プレイランドキャッスル記念橋南,パチスロ コードギアス 反逆のルルーシュ3 C.C.&Kallen ver.,金曜日,49,57,-215.2982456140351,1247.6491228070176,0.24561403508771928
プレイランドキャッスル記念橋南,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,土曜日,50,63,-113.23809523809524,2235.285714285714,0.36507936507936506
プレイランドキャッスル記念橋南,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,日曜日,51,64,-178.203125,2341.28125,0.390625
プレイランドキャッスル記念橋南,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,月曜日,50,63,6.904761904761905,1270.126984126984,0.31746031746031744
プレイランドキャッスル記念橋南,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,木曜日,51,65,15.553846153846154,824.8,0.26153846153846155
プレイランドキャッスル記念橋南,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,水曜日,51,65,-151.23076923076923,1146.323076923077,0.24615384615384617
プレイランドキャッスル記念橋南,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,火曜日,50,64,-149.375,1043.890625,0.21875
プレイランドキャッスル記念橋南,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,金曜日,50,63,38.857142857142854,1014.968253968254,0.30158730158730157
プレイランドキャッスル記念橋南,パチスロ デビル メイ クライ 5,土曜日,19,19,143.52631578947367,908.421052631579,0.47368421052631576
プレイランドキャッスル記念橋南,パチスロ デビル メイ クライ 5,日曜日,20,20,-277.05,1271.75,0.1
プレイランドキャッスル記念橋南,パチスロ デビル メイ クライ 5,月曜日,19,19,-207.78947368421052,930.9473684210526,0.15789473684210525
プレイランドキャッスル記念橋南,パチスロ デビル メイ クライ 5,木曜日,18,18,118.0,450.1111111111111,0.5
プレイランドキャッスル記念橋南,パチスロ デビル メイ クライ 5,水曜日,19,19,84.15789473684211,793.8421052631579,0.3684210526315789
プレイランドキャッスル記念橋南,パチスロ デビル メイ クライ 5,火曜日,18,18,109.05555555555556,519.3888888888889,0.3888888888888889
プレイランドキャッスル記念橋南,パチスロ デビル メイ クライ 5,金曜日,19,19,-105.21052631578948,915.5263157894736,0.3157894736842105
プレイランドキャッスル記念橋南,パチスロ バイオハザード RE:2,土曜日,77,160,-125.84375,1218.39375,0.28125
プレイランドキャッスル記念橋南,パチスロ バイオハザード RE:2,日曜日,78,163,-50.88343558282209,1421.558282208589,0.3006134969325153
プレイランドキャッスル記念橋南,パチスロ バイオハザード RE:2,月曜日,77,161,43.60248447204969,579.416149068323,0.2608695652173913
プレイランドキャッスル記念橋南,パチスロ バイオハザード RE:2,木曜日,78,163,-37.30061349693251,391.19018404907973,0.13496932515337423
プレイランドキャッスル記念橋南,パチスロ バイオハザード RE:2,水曜日,77,161,-116.77639751552795,551.111801242236,0.13664596273291926
プレイランドキャッスル記念橋南,パチスロ バイオハザード RE:2,火曜日,76,155,-36.99354838709677,510.9290322580645,0.1870967741935484
プレイランドキャッスル記念橋南,パチスロ バイオハザード RE:2,金曜日,77,160,-25.88125,559.10625,0.21875
プレイランドキャッスル記念橋南,パチスロ バイオハザード7 レジデント イービル,土曜日,52,52,-126.32692307692308,2025.3653846153845,0.3269230769230769
プレイランドキャッスル記念橋南,パチスロ バイオハザード7 レジデント イービル,日曜日,53,53,-437.1509433962264,3108.490566037736,0.32075471698113206
プレイランドキャッスル記念橋南,パチスロ バイオハザード7 レジデント イービル,月曜日,52,52,-137.94230769230768,1144.7884615384614,0.25
プレイランドキャッスル記念橋南,パチスロ バイオハザード7 レジデント イービル,木曜日,52,52,104.71153846153847,942.7884615384615,0.36538461538461536
プレイランドキャッスル記念橋南,パチスロ バイオハザード7 レジデント イービル,水曜日,53,53,145.81132075471697,898.7169811320755,0.37735849056603776
プレイランドキャッスル記念橋南,パチスロ バイオハザード7 レジデント イービル,火曜日,51,51,-8.058823529411764,1319.4313725490197,0.37254901960784315
プレイランドキャッスル記念橋南,パチスロ バイオハザード7 レジデント イービル,金曜日,52,52,90.67307692307692,1588.7115384615386,0.5
プレイランドキャッスル記念橋南,パチスロ ピンクパンサーSP,土曜日,60,62,323.03225806451616,5151.548387096775,0.4838709677419355
プレイランドキャッスル記念橋南,パチスロ ピンクパンサーSP,日曜日,61,64,211.421875,3815.953125,0.46875
プレイランドキャッスル記念橋南,パチスロ ピンクパンサーSP,月曜日,60,63,311.7936507936508,2549.3015873015875,0.5396825396825397
プレイランドキャッスル記念橋南,パチスロ ピンクパンサーSP,木曜日,61,63,311.5079365079365,2330.84126984127,0.5873015873015873
プレイランドキャッスル記念橋南,パチスロ ピンクパンサーSP,水曜日,62,65,171.43076923076924,2553.0923076923077,0.4
プレイランドキャッスル記念橋南,パチスロ ピンクパンサーSP,火曜日,59,62,117.93548387096774,2663.564516129032,0.41935483870967744
プレイランドキャッスル記念橋南,パチスロ ピンクパンサーSP,金曜日,60,62,-28.322580645161292,2996.467741935484,0.41935483870967744
プレイランドキャッスル記念橋南,パチスロ ファイヤードリフト,土曜日,32,32,31.8125,1869.84375,0.375
プレイランドキャッスル記念橋南,パチスロ ファイヤードリフト,日曜日,32,32,-328.5,1308.28125,0.28125
プレイランドキャッスル記念橋南,パチスロ ファイヤードリフト,月曜日,32,32,57.5625,748.71875,0.21875
プレイランドキャッスル記念橋南,パチスロ ファイヤードリフト,木曜日,32,32,-184.3125,800.65625,0.21875
プレイランドキャッスル記念橋南,パチスロ ファイヤードリフト,水曜日,31,31,-65.58064516129032,940.3870967741935,0.2903225806451613
プレイランドキャッスル記念橋南,パチスロ ファイヤードリフト,火曜日,32,32,-40.125,813.34375,0.21875
プレイランドキャッスル記念橋南,パチスロ ファイヤードリフト,金曜日,32,32,-281.8125,774.0,0.1875
プレイランドキャッスル記念橋南,パチスロ マクロスデルタ,土曜日,20,20,-725.9,1982.0,0.15
プレイランドキャッスル記念橋南,パチスロ マクロスデルタ,日曜日,20,20,45.25,967.95,0.3
プレイランドキャッスル記念橋南,パチスロ マクロスデルタ,月曜日,21,21,-15.047619047619047,541.5238095238095,0.14285714285714285
プレイランドキャッスル記念橋南,パチスロ マクロスデルタ,木曜日,20,20,92.4,562.15,0.25
プレイランドキャッスル記念橋南,パチスロ マクロスデルタ,水曜日,20,20,26.85,706.6,0.35
プレイランドキャッスル記念橋南,パチスロ マクロスデルタ,火曜日,19,19,238.57894736842104,661.7894736842105,0.3157894736842105
プレイランドキャッスル記念橋南,パチスロ マクロスデルタ,金曜日,20,20,-389.65,845.15,0.0
プレイランドキャッスル記念橋南,パチスロ モンキーターンIV,土曜日,9,11,132.0909090909091,892.0,0.2727272727272727
プレイランドキャッスル記念橋南,パチスロ モンキーターンIV,日曜日,10,12,-247.16666666666666,594.6666666666666,0.16666666666666666
プレイランドキャッスル記念橋南,パチスロ モンキーターンIV,月曜日,10,13,-192.23076923076923,276.9230769230769,0.0
プレイランドキャッスル記念橋南,パチスロ モンキーターンIV,木曜日,9,11,-4.454545454545454,456.3636363636364,0.09090909090909091
プレイランドキャッスル記念橋南,パチスロ モンキーターンIV,水曜日,10,13,-42.0,150.53846153846155,0.07692307692307693
プレイランドキャッスル記念橋南,パチスロ モンキーターンIV,火曜日,9,12,113.83333333333333,376.5833333333333,0.25
プレイランドキャッスル記念橋南,パチスロ モンキーターンIV,金曜日,9,11,-63.0,135.27272727272728,0.09090909090909091
プレイランドキャッスル記念橋南,パチスロ モンスターハンターワールド:アイスボーンTM,土曜日,75,100,-236.85,990.74,0.23
プレイランドキャッスル記念橋南,パチスロ モンスターハンターワールド:アイスボーンTM,日曜日,76,102,-47.450980392156865,1141.764705882353,0.28431372549019607
プレイランドキャッスル記念橋南,パチスロ モンスターハンターワールド:アイスボーンTM,月曜日,75,99,-102.67676767676768,677.989898989899,0.26262626262626265
プレイランドキャッスル記念橋南,パチスロ モンスターハンターワールド:アイスボーンTM,木曜日,76,101,-6.079207920792079,547.8019801980198,0.24752475247524752
プレイランドキャッスル記念橋南,パチスロ モンスターハンターワールド:アイスボーンTM,水曜日,75,99,-47.72727272727273,739.1414141414141,0.30303030303030304
プレイランドキャッスル記念橋南,パチスロ モンスターハンターワールド:アイスボーンTM,火曜日,74,97,-53.72164948453608,539.5257731958762,0.21649484536082475
プレイランドキャッスル記念橋南,パチスロ モンスターハンターワールド:アイスボーンTM,金曜日,75,100,27.18,598.91,0.19
プレイランドキャッスル記念橋南,パチスロ ラブ嬢2,日曜日,3,3,-347.0,1169.3333333333333,0.0
プレイランドキャッスル記念橋南,パチスロ ラブ嬢2,月曜日,3,3,0.0,0.0,0.0
プレイランドキャッスル記念橋南,パチスロ ラブ嬢2,水曜日,3,3,49.666666666666664,381.0,0.3333333333333333
プレイランドキャッスル記念橋南,パチスロ ラブ嬢2,火曜日,3,3,-75.66666666666667,112.66666666666667,0.0
プレイランドキャッスル記念橋南,パチスロ 戦国†恋姫,土曜日,70,70,-42.8,3235.957142857143,0.4714285714285714
プレイランドキャッスル記念橋南,パチスロ 戦国†恋姫,日曜日,71,71,117.49295774647888,3146.676056338028,0.4507042253521127
プレイランドキャッスル記念橋南,パチスロ 戦国†恋姫,月曜日,71,71,-67.91549295774648,1192.0422535211267,0.38028169014084506
プレイランドキャッスル記念橋南,パチスロ 戦国†恋姫,木曜日,70,70,-74.31428571428572,944.9714285714285,0.3142857142857143
プレイランドキャッスル記念橋南,パチスロ 戦国†恋姫,水曜日,71,71,33.056338028169016,1252.0281690140846,0.49295774647887325
プレイランドキャッスル記念橋南,パチスロ 戦国†恋姫,火曜日,70,70,-33.55714285714286,1076.3285714285714,0.38571428571428573
プレイランドキャッスル記念橋南,パチスロ 戦国†恋姫,金曜日,70,70,-39.871428571428574,1288.6,0.3
プレイランドキャッスル記念橋南,パチスロ 探偵オペラ ミルキィホームズR 大収穫祭!!!!,土曜日,29,29,-313.13793103448273,1101.103448275862,0.3448275862068966
プレイランドキャッスル記念橋南,パチスロ 探偵オペラ ミルキィホームズR 大収穫祭!!!!,日曜日,30,30,-39.36666666666667,975.7333333333333,0.3
プレイランドキャッスル記念橋南,パチスロ 探偵オペラ ミルキィホームズR 大収穫祭!!!!,月曜日,30,30,-49.63333333333333,334.5,0.16666666666666666
プレイランドキャッスル記念橋南,パチスロ 探偵オペラ ミルキィホームズR 大収穫祭!!!!,木曜日,28,28,48.214285714285715,271.10714285714283,0.25
プレイランドキャッスル記念橋南,パチスロ 探偵オペラ ミルキィホームズR 大収穫祭!!!!,水曜日,29,29,-90.41379310344827,342.6896551724138,0.20689655172413793
プレイランドキャッスル記念橋南,パチスロ 探偵オペラ ミルキィホームズR 大収穫祭!!!!,火曜日,28,28,-191.17857142857142,427.0357142857143,0.14285714285714285
プレイランドキャッスル記念橋南,パチスロ 探偵オペラ ミルキィホームズR 大収穫祭!!!!,金曜日,29,29,178.6206896551724,448.6896551724138,0.3448275862068966
プレイランドキャッスル記念橋南,パチスロ 新鬼武者2,土曜日,82,167,3.8263473053892216,1231.37125748503,0.3532934131736527
プレイランドキャッスル記念橋南,パチスロ 新鬼武者2,日曜日,83,171,-221.24561403508773,1124.1637426900584,0.3157894736842105
プレイランドキャッスル記念橋南,パチスロ 新鬼武者2,月曜日,82,167,-37.07784431137725,727.6766467065868,0.2874251497005988
プレイランドキャッスル記念橋南,パチスロ 新鬼武者2,木曜日,82,166,-119.37349397590361,531.8192771084338,0.18072289156626506
プレイランドキャッスル記念橋南,パチスロ 新鬼武者2,水曜日,82,167,-4.251497005988024,642.7425149700599,0.24550898203592814
プレイランドキャッスル記念橋南,パチスロ 新鬼武者2,火曜日,81,164,-51.40243902439025,553.5426829268292,0.22560975609756098
プレイランドキャッスル記念橋南,パチスロ 新鬼武者2,金曜日,82,167,-43.32934131736527,633.5988023952095,0.25748502994011974
プレイランドキャッスル記念橋南,パチスロ 炎炎ノ消防隊,土曜日,67,103,-148.67961165048544,980.9611650485436,0.34951456310679613
プレイランドキャッスル記念橋南,パチスロ 炎炎ノ消防隊,日曜日,68,108,-82.00925925925925,1260.6574074074074,0.37037037037037035
プレイランドキャッスル記念橋南,パチスロ 炎炎ノ消防隊,月曜日,67,105,-28.095238095238095,546.2571428571429,0.2
プレイランドキャッスル記念橋南,パチスロ 炎炎ノ消防隊,木曜日,67,102,-43.57843137254902,553.4117647058823,0.2647058823529412
プレイランドキャッスル記念橋南,パチスロ 炎炎ノ消防隊,水曜日,67,105,100.46666666666667,761.047619047619,0.38095238095238093
プレイランドキャッスル記念橋南,パチスロ 炎炎ノ消防隊,火曜日,65,102,-11.0,614.6470588235294,0.3137254901960784
プレイランドキャッスル記念橋南,パチスロ 炎炎ノ消防隊,金曜日,67,103,3.495145631067961,612.7766990291262,0.2912621359223301
プレイランドキャッスル記念橋南,パチスロ 真俺の空,土曜日,10,10,-577.1,1413.6,0.3
プレイランドキャッスル記念橋南,パチスロ 真俺の空,日曜日,10,10,-111.6,785.8,0.2
プレイランドキャッスル記念橋南,パチスロ 真俺の空,月曜日,10,10,-364.3,537.9,0.0
プレイランドキャッスル記念橋南,パチスロ 真俺の空,木曜日,11,11,214.8181818181818,369.0,0.36363636363636365
プレイランドキャッスル記念橋南,パチスロ 真俺の空,水曜日,11,11,193.27272727272728,755.9090909090909,0.2727272727272727
プレイランドキャッスル記念橋南,パチスロ 真俺の空,火曜日,10,10,400.2,399.1,0.3
プレイランドキャッスル記念橋南,パチスロ 真俺の空,金曜日,10,10,-278.9,642.1,0.1
プレイランドキャッスル記念橋南,パチスロ 転生したら剣でした,土曜日,32,58,-452.7758620689655,1896.7931034482758,0.20689655172413793
プレイランドキャッスル記念橋南,パチスロ 転生したら剣でした,日曜日,32,58,-587.1724137931035,1930.4655172413793,0.25862068965517243
プレイランドキャッスル記念橋南,パチスロ 転生したら剣でした,月曜日,32,58,-403.17241379310343,1297.5862068965516,0.25862068965517243
プレイランドキャッスル記念橋南,パチスロ 転生したら剣でした,木曜日,32,59,30.576271186440678,717.7627118644068,0.3220338983050847
プレイランドキャッスル記念橋南,パチスロ 転生したら剣でした,水曜日,31,57,209.47368421052633,990.2105263157895,0.3508771929824561
プレイランドキャッスル記念橋南,パチスロ 転生したら剣でした,火曜日,31,57,128.0701754385965,1294.561403508772,0.3333333333333333
